filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia508	FARMACO	442	454	atorvastatin	
casos_clinicos_cardiologia508	FARMACO	462	471	lorazepam	
casos_clinicos_cardiologia508	FARMACO	478	488	bisoprolol	
casos_clinicos_cardiologia508	FARMACO	497	509	pantoprazole	
casos_clinicos_cardiologia508	FARMACO	517	522	adiro	
casos_clinicos_cardiologia508	FARMACO	531	538	orfidal	
casos_clinicos_cardiologia508	FARMACO	545	557	escitalopram	
casos_clinicos_cardiologia491	FARMACO	269	278	vitamin D	
casos_clinicos_cardiologia558	FARMACO	322	342	acetylsalicylic acid	
casos_clinicos_cardiologia558	FARMACO	344	347	ASA	
casos_clinicos_cardiologia558	FARMACO	368	378	bisoprolol	
casos_clinicos_cardiologia558	FARMACO	398	410	atorvastatin	
casos_clinicos_cardiologia558	FARMACO	429	437	ramipril	
casos_clinicos_cardiologia558	FARMACO	455	465	omeprazole	
casos_clinicos_cardiologia558	FARMACO	484	506	metformin+empaglifozin	
casos_clinicos_cardiologia558	FARMACO	533	545	lormetazepam	
casos_clinicos_cardiologia558	FARMACO	3982	3994	rosuvastatin	
casos_clinicos_cardiologia558	FARMACO	4007	4016	ezetimibe	
casos_clinicos_cardiologia558	FARMACO	4099	4110	semaglutide	
casos_clinicos_cardiologia558	FARMACO	4188	4199	semaglutide	
casos_clinicos_cardiologia558	FARMACO	4931	4942	semaglutide	
casos_clinicos_cardiologia558	FARMACO	5355	5366	varenicline	
casos_clinicos_cardiologia558	FARMACO	5368	5375	Champix	
casos_clinicos_cardiologia301	FARMACO	2244	2258	sodium heparin	
casos_clinicos_cardiologia301	FARMACO	8677	8691	sodium heparin	
casos_clinicos_cardiologia301	FARMACO	8978	8992	sodium heparin	
casos_clinicos_cardiologia301	FARMACO	9418	9431	acenocoumarol	
casos_clinicos_cardiologia86	FARMACO	195	229	Lantus 24 IU/24h and rapid insulin	
casos_clinicos_cardiologia86	FARMACO	239	247	losartan	
casos_clinicos_cardiologia86	FARMACO	2211	2216	Adiro	
casos_clinicos_cardiologia86	FARMACO	2232	2244	atorvastatin	
casos_clinicos_cardiologia86	FARMACO	2776	2783	Sintrom	
casos_clinicos_cardiologia86	FARMACO	2796	2801	Adiro	
casos_clinicos_cardiologia176	FARMACO	1354	1366	atorvastatin	
casos_clinicos_cardiologia176	FARMACO	1728	1748	acetylsalicylic acid	
casos_clinicos_cardiologia176	FARMACO	1750	1753	ASA	
casos_clinicos_cardiologia176	FARMACO	1930	1942	atorvastatin	
casos_clinicos_cardiologia176	FARMACO	1949	1958	ezetimibe	
casos_clinicos_cardiologia176	FARMACO	4345	4355	alirocumab	
casos_clinicos_cardiologia176	FARMACO	5221	5233	atorvastatin	
casos_clinicos_cardiologia176	FARMACO	5240	5249	ezetimibe	
casos_clinicos_cardiologia176	FARMACO	5363	5373	alirocumab	
casos_clinicos_cardiologia251	FARMACO	495	508	acenocoumarol	
casos_clinicos_cardiologia251	FARMACO	510	522	atorvastatin	
casos_clinicos_cardiologia251	FARMACO	534	543	enalapril	
casos_clinicos_cardiologia251	FARMACO	558	568	bisoprolol	
casos_clinicos_cardiologia251	FARMACO	1520	1531	cloxacillin	
casos_clinicos_cardiologia251	FARMACO	1533	1543	ampicillin	
casos_clinicos_cardiologia251	FARMACO	1548	1558	gentamicin	
casos_clinicos_cardiologia153	FARMACO	406	415	alteplase	
casos_clinicos_cardiologia153	FARMACO	3446	3459	acenocoumarol	
casos_clinicos_cardiologia593	FARMACO	185	195	everolimus	
